application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-01162,2024-06-05,iphone 14,1,799,24 months,21.57,409.09,EXCELLENT,754,1503,Part Time,432,0.302,0.35,4,0,southwest,0
APP-00284,2024-09-02,iPhone14,1,799,24,21.57,409.09,Excellent,843,9258,full_time,1054,0.116,0.3,4,0,Northeast,0
APP-01449,2024-05-23,Microsoft Surface Pro,,1599,36,35.18,523.96,GOOD,683,2279,part_time,861,0.393,0.94,3,0,Northeast,0
APP-01945,2024-11-04,MacBook Air,2,1299,12,70.15,665.09,EXCELLENT,839,7860,FULL_TIME,2738,0.357,0.34,1,0,southeast,0
APP-01908,2024-08-29,Samsung Galaxy S22,,649,12,64.25,332.29,Poor,381,1984,STUDENT,80,0.073,0.66,3,0,West,1
APP-00547,2024-01-31,Macbook Air,2,1299,24,52.61,532.07,fair,591,164,unemployed,57,0.668,0.43,,,Midwest,0
APP-00176,2024-01-22,Apple iPhone 14,1,799,24,26.37,409.09,gd,730,388,unemployed,99,0.323,,3,0,south east,0
APP-01502,2024-06-20,iPhone13,2,599,12 months,39.53,306.69,gd,705,10749,FULL_TIME,2720,0.257,0.5,4,0,Northeast,0
APP-00930,2024-01-12,macbook air,2,1299,24,64.3,532.07,Poor,366,7172,full_time,1391,0.203,0.57,5,3,Southeast,1
APP-00934,2024-05-02,Microsoft Surface Pro,2,1599,24 months,52.77,654.95,good,710,473,Unemployed,148,0.424,0.91,4,0,southeast,0
APP-00119,2024-03-15,macbook air,2,1299,24,,532.07,GOOD,684,727,UNEMPLOYED,273,0.434,0.78,,,northeast,0
APP-01834,2024-09-22,IPAD PRO,1,1099,36,24.18,450.15,good,684,8029,Self Employed,1409,0.179,,3,0,WEST,0
APP-00016,2024-07-18,iphone 13,2,599,36,13.18,196.28,Good,719,9678,fulltime,1908,0.199,0.43,,0,west,0
APP-01032,2025-05-09,iphone 13,2,599,24,16.17,245.35,EXCELLENT,841,5026,Self Employed,1316,0.265,0.3,1,0,south east,0
APP-00504,2024-07-31,Surface Pro,2,1599,24 months,43.17,654.95,exc,750,571,UNEMPLOYED,89,0.231,0.22,,0,south east,0
APP-00706,2024-06-03,MAC Book Air,2,1299,24,64.3,532.07,poor,388,3856,full_time,914,0.254,0.76,3,0,NORTHEAST,0
APP-00024,2024-12-11,Galaxy S23,1,849,12 months,68.77,543.36,fair,587,449,Unemployed,176,0.545,0.3,0,1,West,1
APP-01774,2024-08-14,iphone 14,1,799,36 months,21.57,327.27,Fair,585,8903,full_time,1432,,0.16,4,0,southwest,0
APP-00718,2024-03-23,iPad Pro,1,1099,24,44.51,562.69,average,653,2750,parttime,44,0.032,0.17,4,0,midwest,0
APP-01641,2024-09-09,iPhone13,2,599,12,32.35,,Excellent,814,3220,PART_TIME,457,0.152,0.24,5,0,southeast,0
APP-01221,2024-02-07,DELL XPS13,,1199,24,59.35,392.89,Poor,359,194,unemployed,8,0.347,0.87,,3,southwest,1
APP-00094,2024-11-13,iphone 13,2,599,24,16.17,245.35,Excellent,832,2349,self_employed,51,0.029,,1,0,MIDWEST,0
APP-00976,2024-05-31,MS Surface Pro,2,1599,24,79.15,654.95,poor,499,0,Unemployed,,,0.93,0,3,Midwest,1
APP-00534,2024-11-22,dell xps 13,3,1199,24,32.37,392.89,excellent,763,1956,Student,572,0.309,0.23,0,0,midwest,0
APP-01800,2024-05-08,Dell XPS 13,3,1199,36,32.37,314.31,Fair,669,5980,SELF_EMPLOYED,938,0.162,0.13,3,1,Southeast,0
APP-00713,2024-08-24,Dell XPS-13,3,1199,36,32.37,314.31,average,587,1689,Student,265,0.176,0.43,0,0,West,0
APP-01350,2024-06-09,Dell XPS 13,3,1199,36,21.58,314.31,Excellent,778,0,unemployed,,,0.26,0,0,Southeast,0
APP-01288,2024-01-26,Apple iPhone 14,1,799,12,79.1,511.36,poor,311,298,Unemployed,78,0.527,0.7,1,0,Southwest,0
APP-01925,2024-06-29,Dell XPS-13,3,1199,36,32.37,314.31,fair,647,3006,Self Employed,88,0.04,0.83,5,0,midwest,0
APP-01044,2024-09-14,Samsung Galaxy S22,2,649,36 months,17.52,212.66,average,667,5641,full_time,1299,0.233,0.73,2,0,West,0
APP-00588,2024-10-24,microsoft surface pro,2,,12 months,129.52,818.69,Fair,587,1320,part_time,177,0.232,0.55,0,1,southwest,0
APP-01499,2024-02-15,Dell XPS-13,3,1199,36 months,21.58,314.31,exc,776,2733,PART_TIME,976,0.365,0.13,4,0,West,0
APP-01061,2024-10-09,iphone 13,2,599,12,39.53,306.69,Good,705,1529,parttime,104,0.094,,0,0,Southeast,0
APP-00398,2025-12-20,iPhone13,,599,24,24.26,245.35,Fair,635,3643,Self Employed,1325,0.37,0.73,0,0,WEST,0
APP-01100,2024-04-01,Surface Pro,2,1599,12,105.53,818.69,Good,742,-999,unemployed,,,0.79,1,0,Southwest,0
APP-00735,2024-04-15,iphone 13,2,599,12 months,32.35,306.69,exc,763,116,unemployed,45,0.667,0.06,1,0,Midwest,0
APP-00935,2024-07-10,IPAD PRO,1,1099,36 months,19.78,450.15,EXCELLENT,770,8627,self_employed,1856,0.217,0.2,5,0,Northeast,0
APP-01104,2024-03-20,Samsung Galaxy S22,2,649,24,32.13,265.83,Poor,,3108,Self Employed,508,0.174,0.71,4,1,Midwest,1
APP-01174,2024-12-27,Macbook Air,2,1299,24,64.3,532.07,bad,0,98,UNEMPLOYED,18,0.84,0.67,0,3,MIDWEST,1
APP-01921,2024-11-28,iPhone 13,2,599,36,13.18,196.28,GOOD,-999,4701,full_time,61,0.016,,4,0,Southwest,0
APP-01928,2024-01-17,IPAD PRO,,1099,36,19.78,450.15,exc,765,990,Unemployed,195,0.217,0.06,5,0,southwest,0
APP-00943,2024-11-13,Galaxy S22,2,649,36,14.28,212.66,gd,712,791,student,166,0.228,0.18,5,0,south east,0
APP-01294,2024-07-16,MS Surface Pro,2,1599,36,28.78,523.96,EXCELLENT,765,2727,part_time,5,0.012,0.32,5,0,Northeast,0
APP-01872,2024-08-26,Samsung Galaxy S22,2,649,12,52.57,332.29,fair,585,2538,Self Employed,172,0.088,0.9,4,1,Southwest,0
APP-00467,2024-01-08,IPAD PRO,1,1099,24 months,54.4,562.69,Poor,405,3002,parttime,,,0.86,1,3,SOUTHEAST,0
APP-00746,2024-01-23,IPHONE 14,1,799,36,21.57,327.27,fair,633,8886,FULL_TIME,2129,0.242,,3,0,southeast,0
APP-01997,2024-03-17,macbook air,2,1299,12,70.15,665.09,Excellent,760,4217,SELF_EMPLOYED,246,0.075,0.12,5,0,SOUTHEAST,0
APP-00665,2025-05-05,Dell XPS 13,3,1199,24 months,32.37,392.89,exc,766,961,UNEMPLOYED,7,0.041,0.13,5,0,NORTHEAST,0
APP-00223,2024-03-30,Dell XPS 13,3,1199,12 months,97.12,491.11,Fair,659,5115,fulltime,320,0.082,0.42,,1,southeast,0
APP-01323,2024-08-08,Samsung Galaxy S23,1,849,24,,434.69,EXCELLENT,789,776,Student,71,0.121,0.06,4,,Southwest,0
APP-01642,2024-06-12,iPhone14,1,799,36,14.38,327.27,excellent,765,6983,Self Employed,2552,0.368,0.2,1,0,MIDWEST,0
APP-00998,2024-10-02,iphone 13,2,599,0,13.18,196.28,gd,722,501,unemployed,,,0.41,0,0,West,0
APP-00061,2025-08-14,SAMSUNG S23,1,849,24,42.03,434.69,Poor,,99999,SELF_EMPLOYED,19334,0.194,0.89,0,3,Northeast,1
APP-01820,2024-08-26,macbook air,2,1299,36,35.07,425.66,average,591,227,unemployed,49,0.37,0.33,2,1,Northeast,0
APP-00977,2024-04-26,Galaxy S23,1,849,12 months,68.77,543.36,FAIR,N/A,501,student,190,0.517,0.33,0,0,Northeast,0
APP-00674,2024-02-08,MacBook Air,2,1299,36,42.87,425.66,poor,494,5597,SELF_EMPLOYED,1506,0.277,0.95,1,2,Northeast,1
APP-01797,2024-03-06,Galaxy S23,1,849,36,15.28,347.75,excellent,786,1113,student,90,0.095,0.22,5,,Southwest,0
APP-00691,2024-07-08,Macbook Air,2,1299,12,128.6,665.09,POOR,N/A,3269,FULL_TIME,995,0.344,0.91,0,0,Northeast,0
APP-00127,2024-11-10,iPhone 14,1,799,36 months,26.37,327.27,Poor,318,669,Unemployed,187,0.319,0.89,,0,North East,0
APP-00060,2024-10-17,Samsung Galaxy S23,1,849,24 months,42.03,434.69,bad,402,6804,full_time,152,0.029,0.62,1,3,SE,0
APP-00311,2024-08-23,MacBook Air,2,1299,12,105.22,665.09,Fair,644,9987,Self Employed,2541,0.265,0.22,4,0,West,1
APP-01430,2024-04-09,Apple iPhone 14,1,799,36,21.57,327.27,average,669,636,UNEMPLOYED,182,0.32,0.86,2,0,Southeast,0
APP-01782,2024-05-06,Galaxy S22,2,649,12,42.83,332.29,Good,689,244,Unemployed,17,0.245,0.08,2,0,WEST,0
APP-01971,2024-12-03,MacBook Air,2,1299,36,28.58,425.66,gd,741,3741,SELF_EMPLOYED,266,0.079,0.94,1,0,north east,0
APP-01375,2024-05-24,Galaxy S22,2,N/A,36 months,,212.66,Excellent,790,5206,full_time,300,0.06,0.08,2,0,Southwest,0
APP-00837,2024-07-25,MS Surface Pro,2,1599,24 months,64.76,654.95,average,648,321,UNEMPLOYED,37,0.317,,4,1,Southwest,0
APP-00985,2024-03-09,Macbook Air,2,1299,24,64.3,532.07,poor,530,123,unemployed,11,0.612,0.78,4,3,Unknown,1
APP-00465,2024-05-27,Galaxy S23,1,849,36,18.68,347.75,gd,-999,794,UNEMPLOYED,252,0.341,0.24,4,0,Southwest,0
APP-00569,2024-10-08,samsung galaxy s23,1,849,24,42.03,434.69,POOR,462,9760,fulltime,3155,0.328,,4,0,West,0
APP-01568,2024-04-05,iPhone 13,2,599,24,19.77,245.35,gd,676,431,UNEMPLOYED,156,0.408,0.93,1,,Southeast,0
APP-00559,2024-08-25,dell xps 13,3,1199,24,39.57,,Good,678,931,UNEMPLOYED,2,0.045,0.44,1,0,west,0
APP-01578,2024-06-27,samsung galaxy s23,1,849,36,22.92,347.75,FAIR,596,6,Unemployed,1,3.987,0.46,0,1,Northeast,1
APP-01854,2024-01-09,ipad pro,1,1099,36,36.27,450.15,bad,434,8046,Self Employed,3057,0.384,0.82,2,1,west,1
APP-01212,2024-04-13,Microsoft Surface Pro,2,1599,24,79.15,654.95,bad,449,880,UNEMPLOYED,324,0.458,0.73,1,2,SOUTHWEST,1
APP-00521,2024-08-12,Apple iPad Pro,1,1099,36,19.78,450.15,Excellent,835,2046,part_time,,,0.23,4,0,WEST,0
APP-01553,2024-09-08,Surface Pro,2,1599,24,79.15,654.95,poor,545,3155,SELF_EMPLOYED,1248,-999,0.75,2,1,SW,1
APP-01353,2024-08-07,iPad Pro,1,1099,12,89.02,703.36,average,628,1217,PART_TIME,144,0.191,,5,1,NORTHEAST,0
APP-01097,2024-07-16,iPhone14,1,799,24,21.57,409.09,Excellent,772,1765,PART_TIME,393,0.235,0.32,3,0,NORTHEAST,1
APP-00821,2024-06-05,macbook air,2,1299,24,52.61,532.07,fair,588,,FULL_TIME,,,,4,1,Midwest,0
APP-01148,2024-12-19,Samsung Galaxy S22,2,649,12,42.83,332.29,GOOD,747,6092,SELF_EMPLOYED,330,0.061,0.95,1,0,West,0
APP-00694,2024-08-03,Macbook Air,2,1299,24,42.87,532.07,gd,748,524,Student,207,0.477,0.81,,0,Southwest,0
APP-00220,2024-01-09,iPhone 13,,599,0,29.65,245.35,poor,302,1916,Student,673,0.367,0.8,5,2,Northeast,1
APP-01033,2024-05-07,Galaxy S23,1,849,24,28.02,434.69,GOOD,670,1938,PART_TIME,392,0.217,0.77,2,0,West,0
APP-01648,2024-02-01,Microsoft Surface Pro,2,1599,-1,86.35,818.69,exc,835,3872,Full Time,1006,0.282,0.15,3,0,Southwest,1
APP-00785,2024-05-04,Samsung Galaxy S23,1,849,36,18.68,347.75,gd,699,1938,PART_TIME,543,0.29,0.08,0,0,northeast,0
APP-00357,2024-10-17,DELL XPS13,3,1199,36 months,39.57,314.31,POOR,491,582,Student,224,0.453,0.59,3,2,SOUTHEAST,1
APP-01021,2024-11-17,iPad Pro,1,1099,24,29.67,562.69,EXCELLENT,779,,part_time,,,0.15,4,0,North East,0
APP-01359,2024-01-17,MacBook Air,2,1299,24 months,52.61,,fair,637,2544,PART_TIME,3,0.022,0.45,3,1,west,1
APP-01947,2024-07-07,iphone 13,2,599,0,19.77,196.28,low,386,8853,SELF_EMPLOYED,658,0.077,0.91,1,2,midwest,0
APP-00427,2024-01-07,Galaxy S22,2,649,12,35.05,332.29,exc,772,3374,parttime,559,0.176,0.27,5,0,Midwest,0
APP-01439,2024-02-12,iPhone13,2,599,24,19.77,245.35,GOOD,678,18,unemployed,5,1.376,0.62,4,,Southwest,0
APP-01884,2025-02-28,iPhone14,1,799,36,14.38,327.27,excellent,847,8255,self_employed,,,0.32,4,0,MIDWEST,0
APP-01504,2024-12-13,dell xps 13,3,1199,12,97.12,491.11,Fair,652,262,UNEMPLOYED,85,0.695,0.71,1,1,southeast,0
APP-00473,2024-08-05,iPhone13,2,599,12,39.53,306.69,good,725,568,UNEMPLOYED,135,0.307,0.86,3,0,SOUTHWEST,0
APP-00218,2024-09-01,Dell XPS-13,3,1199,12,118.7,491.11,low,516,444,unemployed,,,0.64,4,1,Midwest,0
APP-01596,2024-05-08,iPad Pro,1,1099,36,24.18,450.15,gd,714,5827,self_employed,,,0.26,1,,midwest,0
APP-01757,2024-01-11,Microsoft Surface Pro,2,1599,12,158.3,818.69,Poor,367,9617,full_time,1028,0.123,0.71,3,0,Southwest,1
APP-00944,2024-09-02,Samsung Galaxy S23,1,849,36,18.68,,gd,739,1311,student,197,0.165,0.07,2,0,midwest,0
APP-00799,2024-02-04,Apple iPad Pro,1,1099,36,29.67,450.15,Fair,623,1627,part_time,285,0.193,0.62,2,1,SOUTHWEST,0
APP-00076,2024-05-07,microsoft surface pro,2,1599,36,35.18,523.96,Good,702,1419,student,490,0.37,0.88,0,0,Southwest,0
APP-00658,2024-06-24,iPhone14,1,799,24,39.55,409.09,low,501,1482,part_time,508,0.369,0.79,3,0,SOUTHWEST,0
APP-00859,2024-02-21,Galaxy S22,2,649,24,21.42,265.83,GOOD,734,407,unemployed,2,0.058,0.83,1,0,southeast,0
APP-00993,2024-06-27,microsoft surface pro,2,1599,12 months,129.52,818.69,fair,661,5626,self_employed,22,0.027,0.8,1,1,WEST,0
APP-00903,2024-08-09,iPhone13,2,599,36 months,10.78,196.28,excellent,820,933,Unemployed,55,0.071,0.1,5,0,SOUTHWEST,0
APP-00323,2024-05-08,Macbook Air,2,1299,36,42.87,425.66,poor,315,10805,fulltime,1896,0.179,0.64,3,1,mid west,0
APP-00863,2024-04-23,IPHONE 14,1,799,36,21.57,327.27,FAIR,640,-999,full_time,,,0.26,3,1,SOUTHEAST,0
APP-01611,2024-01-03,Dell XPS-13,3,1199,12,79.13,491.11,good,672,747,UNEMPLOYED,126,99999,0.14,1,0,Midwest,0
APP-00263,2024-12-10,macbook air,2,1299,24,64.3,532.07,low,548,9692,Self Employed,3812,0.4,0.59,4,1,Midwest,0
APP-00655,2024-01-12,MacBook Air,2,1299,36 months,28.58,425.66,Good,740,2084,parttime,641,,0.05,0,0,SW,0
APP-00121,2024-03-22,Dell XPS-13,3,1199,-1,32.37,314.31,Fair,600,1629,part_time,,,0.6,4,1,Northeast,0
APP-01979,2024-03-21,iPhone 13,2,599,24 months,19.77,,gd,676,8530,self_employed,2822,0.333,0.22,1,0,Midwest,0
APP-00018,2024-06-08,iPhone14,1,799,12,43.15,511.36,Excellent,833,1083,Part Time,122,0.152,0.12,1,0,W,1
APP-00488,2024-10-13,ipad pro,1,N/A,12,108.8,703.36,low,451,652,Unemployed,127,0.362,0.86,1,1,Northeast,1
APP-00641,2024-12-16,iPhone14,1,799,12,52.73,511.36,gd,684,702,STUDENT,238,0.414,0.09,3,0,Northeast,0
APP-01990,2024-04-27,iPhone13,2,599,12,59.3,306.69,bad,332,3209,PART_TIME,694,0.235,0.68,2,3,Southwest,0
APP-00802,2024-10-10,IPAD PRO,1,1099,12,72.53,703.36,Good,704,2686,part_time,503,0.214,0.33,4,0,northeast,0
APP-01901,2024-09-20,iPhone 13,2,599,24,19.77,245.35,GOOD,699,7127,Self Employed,1065,0.152,0.9,,0,WEST,0
APP-00088,2024-03-05,Samsung Galaxy S23,1,849,36,22.92,347.75,fair,619,2001,part_time,444,0.233,0.1,5,0,southeast,0
APP-00375,2024-08-01,iphone 13,2,599,24 months,19.77,245.35,GOOD,734,1902,student,624,0.338,0.34,1,0,Southeast,0
APP-00059,2024-01-27,iPhone13,2,599,24,29.65,245.35,POOR,374,10247,FULL_TIME,3924,0.386,0.77,4,0,SOUTHWEST,0
APP-01485,2024-08-04,iPhone13,2,599,36,19.77,196.28,low,358,5527,full_time,964,0.178,0.95,1,0,SOUTHEAST,0
APP-00820,2024-04-08,IPHONE 14,1,799,24,21.57,409.09,excellent,783,319,unemployed,26,0.149,0.27,0,0,southwest,0
APP-00137,2024-10-03,iphone 13,2,599,12,32.35,306.69,exc,828,1771,Student,588,0.35,0.32,4,0,south west,0
APP-00319,2024-10-26,Galaxy S22,2,649,24,26.28,265.83,FAIR,586,11487,fulltime,445,0.041,0.94,4,0,south east,0
APP-00845,2024-01-22,Dell XPS 13,3,1199,-1,32.37,314.31,average,585,722,Student,121,0.212,0.72,3,1,Northeast,0
APP-00075,2024-08-24,SAMSUNG S23,1,849,24,34.38,434.69,Fair,641,8020,Self Employed,2011,0.255,0.34,4,1,Southwest,1
APP-01671,2024-02-28,iPhone13,2,599,12,48.52,306.69,average,633,3812,SELF_EMPLOYED,115,0.043,0.32,5,0,southeast,0
APP-01821,2024-08-29,MacBook Air,2,1299,12,105.22,665.09,fair,632,2471,SELF_EMPLOYED,523,0.254,0.07,4,0,west,0
APP-01582,2024-08-03,Apple iPhone 14,1,N/A,12 months,64.72,511.36,Fair,625,2499,parttime,,,0.74,2,1,Southeast,0
APP-00304,2024-02-28,macbook air,2,1299,12,128.6,665.09,Poor,452,120,unemployed,22,1.255,0.61,0,0,NORTHEAST,1
APP-00212,2024-05-16,Galaxy S22,2,649,24,17.52,265.83,Excellent,761,2642,part_time,532,0.208,,3,0,NORTHEAST,0
APP-00745,2024-01-08,Galaxy S23,1,849,12 months,45.85,543.36,excellent,799,727,UNEMPLOYED,116,0.223,0.09,5,0,Northeast,0
APP-01822,2024-12-18,Galaxy S23,1,849,36,28.02,347.75,poor,357,404,Unemployed,39,0.166,0.71,4,2,SE,1
APP-01966,2024-01-17,iPad Pro,1,1099,24,29.67,562.69,EXCELLENT,843,1883,STUDENT,319,0.185,0.06,1,0,NE,0
APP-00653,2024-10-15,Surface Pro,2,1599,12,,818.69,excellent,801,3176,FULL_TIME,596,0.215,0.19,4,0,W,0
APP-01637,2024-01-14,IPHONE 14,1,799,36 months,26.37,327.27,bad,512,1275,student,422,0.352,0.84,2,3,NORTHEAST,0
APP-01729,2024-03-23,Samsung Galaxy S22,2,649,36,17.52,212.66,average,616,1247,STUDENT,498,0.413,0.34,0,1,Midwest,0
APP-00365,2024-10-02,iPhone 13,2,599,12,59.3,306.69,POOR,342,5698,Self Employed,121,0.032,0.78,2,0,SW,0
APP-00516,2024-03-07,samsung galaxy s23,1,849,36,18.68,347.75,GOOD,679,1365,student,165,0.135,0.3,3,0,Southwest,0
APP-00004,2024-04-11,MS Surface Pro,2,1599,36 months,43.17,,fair,667,4404,self_employed,,,0.7,0,0,SE,0
APP-01980,2024-07-22,iPhone 13,2,599,36,19.77,196.28,bad,563,3668,SELF_EMPLOYED,,,0.85,1,3,Northeast,0
APP-01181,2024-05-23,MS Surface Pro,2,1599,24,79.15,654.95,low,564,8334,Full Time,1190,0.152,0.6,2,0,Southeast,0
APP-01725,2024-11-09,Samsung Galaxy S23,1,849,12,84.05,543.36,low,453,6418,fulltime,557,0.1,0.71,2,1,WEST,1
APP-01014,2024-07-07,microsoft surface pro,2,1599,12,158.3,818.69,POOR,435,1149,parttime,54,0.185,0.65,1,0,Southeast,1
APP-00775,2024-07-17,Galaxy S22,2,649,24,26.28,265.83,Fair,621,1388,student,507,0,0.87,0,0,Midwest,0
APP-00210,2024-07-30,Dell XPS-13,3,1199,12,97.12,491.11,fair,648,1116,Student,421,0.464,0.82,5,1,West,0
APP-01402,2024-11-21,Macbook Air,2,1299,12 months,85.73,665.09,GOOD,740,584,Student,197,0.484,0.8,,0,northeast,0
APP-00576,2024-03-30,iphone 13,2,599,12,48.52,306.69,fair,664,1234,parttime,146,0.158,0.8,2,1,southeast,0
APP-00132,2024-11-09,iphone 13,2,599,12,59.3,306.69,POOR,544,263,Unemployed,90,N/A,0.55,0,2,Southeast,1
APP-01594,2024-02-20,Dell XPS-13,3,1199,12,64.75,491.11,Excellent,782,1949,Student,141,0.106,0.26,4,0,MIDWEST,0
APP-00846,2024-10-16,Galaxy S22,2,649,24 months,17.52,265.83,Excellent,799,5517,SELF_EMPLOYED,447,0.084,0.27,,0,Southeast,0
APP-00682,2024-12-07,Surface Pro,2,1599,24,79.15,654.95,low,334,9665,SELF_EMPLOYED,891,N/A,0.75,4,3,midwest,1
APP-01333,2024-09-01,iPhone13,2,599,36,13.18,196.28,Good,689,0,FULL_TIME,,,0.52,0,0,midwest,0
APP-01280,2024-07-16,Samsung Galaxy S22,2,649,12,35.05,332.29,Excellent,807,418,Unemployed,8,0.103,0.18,2,0,midwest,0
APP-01824,2024-09-05,Microsoft Surface Pro,2,1599,36,52.77,523.96,bad,487,1592,student,82,0.085,0.66,4,0,Southeast,0
APP-01841,2026-03-14,iPhone 13,2,599,36,19.77,196.28,poor,476,730,unemployed,,,0.6,1,2,Midwest,1
APP-00515,2024-08-20,Samsung Galaxy S23,1,849,36,22.92,347.75,Fair,582,7911,Self Employed,270,0.037,0.05,5,1,West,0
APP-01452,2024-01-21,SAMSUNG S23,1,849,36,18.68,347.75,Good,700,827,unemployed,108,0.153,0.9,4,0,Southeast,0
APP-00606,2024-07-10,MS Surface Pro,2,1599,24,43.17,654.95,exc,770,2525,parttime,,,0.33,0,0,Midwest,0
APP-01890,2024-09-07,IPHONE 14,1,799,24,39.55,409.09,poor,331,395,Unemployed,63,0.26,0.92,5,3,Southwest,1
APP-01107,2024-03-02,microsoft surface pro,2,1599,12,105.53,818.69,gd,706,177,Unemployed,26,0.743,0.61,5,0,West,0
APP-00927,2024-02-08,Microsoft Surface Pro,2,1599,24,52.77,,good,720,7100,Self Employed,1357,0.199,0.37,0,0,SOUTHWEST,0
APP-01466,2024-05-15,Apple iPhone 14,1,799,24,21.57,409.09,EXCELLENT,803,5344,Full Time,,,0.29,4,0,Northeast,0
APP-00523,2024-02-27,Galaxy S23,,849,36,15.28,347.75,exc,756,108,unemployed,3,0.169,0.24,4,0,Southwest,0
APP-01415,2024-08-10,Apple iPhone 14,1,799,36,26.37,327.27,poor,360,9187,SELF_EMPLOYED,1691,0.187,0.6,4,3,WEST,1
APP-01458,2024-02-28,Dell XPS 13,3,1199,24,32.37,392.89,exc,779,5634,Full Time,1402,0.255,,3,0,Southwest,0
APP-00631,2024-02-12,Microsoft Surface Pro,2,1599,36 months,28.78,523.96,excellent,819,10864,fulltime,3182,0.296,0.29,5,0,WEST,0
APP-01779,2024-12-10,SAMSUNG S23,1,849,-1,22.92,434.69,EXCELLENT,-999,3546,SELF_EMPLOYED,,,0.22,4,0,southeast,0
APP-01644,2024-11-02,iPhone13,,599,24,29.65,245.35,Poor,417,894,Student,177,0.231,0.58,0,1,Midwest,0
APP-01772,2025-10-08,IPAD PRO,1,1099,24,54.4,562.69,poor,568,759,Student,82,0.18,0.67,,1,West,1
APP-00600,2024-10-24,iPhone13,2,599,36,13.18,196.28,Good,729,8330,fulltime,3130,0.377,0.42,0,0,mid west,0
APP-01313,2024-02-20,IPAD PRO,1,1099,12,59.35,703.36,Excellent,790,691,UNEMPLOYED,0,0.086,0.28,0,0,WEST,0
APP-00360,2024-06-04,Apple iPhone 14,1,799,24,32.36,409.09,Fair,600,1209,student,51,0.069,0.78,3,0,Midwest,0
APP-00826,2024-10-18,iPhone 13,2,599,24,19.77,245.35,gd,671,8170,SELF_EMPLOYED,326,0.042,,5,0,SOUTHEAST,0
APP-01691,2024-12-27,iPhone 13,2,599,24,19.77,245.35,GOOD,671,7231,SELF_EMPLOYED,,N/A,0.16,3,0,MIDWEST,0
APP-00594,2024-10-09,iPhone13,2,599,12,48.52,306.69,Fair,585,238,Unemployed,59,0.452,0.63,,1,Southeast,1
APP-00889,2024-12-10,iphone 14,1,799,12,64.72,511.36,Fair,629,3907,full_time,669,0.188,0.81,5,1,WEST,0
APP-00947,2024-11-19,iPhone 13,2,599,24,29.65,245.35,Poor,377,819,Unemployed,136,0.202,0.84,4,1,west,0
APP-00158,2024-08-12,Galaxy S22,2,649,36,14.28,212.66,GOOD,680,729,Unemployed,94,0.149,0.17,0,,NORTHEAST,0
APP-00545,2024-02-08,Microsoft Surface Pro,2,1599,36,52.77,523.96,POOR,346,878,STUDENT,49,0.116,0.61,3,3,midwest,0
APP-01689,2024-07-06,macbook air,2,1299,24,64.3,532.07,low,347,4052,fulltime,1616,0.415,0.6,0,2,southwest,0
APP-01219,2024-11-11,Apple iPhone 14,1,799,24,21.57,409.09,Excellent,844,1571,STUDENT,358,0.242,0.06,1,0,Midwest,0
APP-01624,2024-08-13,IPAD PRO,1,1099,24 months,36.27,562.69,Good,729,1054,STUDENT,198,0.222,0.8,2,0,Southwest,0
APP-01679,2024-11-15,ipad pro,1,1099,24,36.27,562.69,Good,683,1328,student,355,0.295,0.95,3,0,Southeast,0
APP-00361,2024-06-21,Macbook Air,,1299,36,35.07,425.66,Fair,634,3113,Full Time,1208,0.399,0.6,,,west,0
APP-01517,2024-06-11,Microsoft Surface Pro,2,1599,12 months,129.52,818.69,average,613,2242,part_time,542,0.3,0.41,4,1,Midwest,0
APP-01549,2024-12-09,iPad Pro,1,1099,12,59.35,703.36,EXCELLENT,803,1950,STUDENT,181,0.123,,5,0,north east,0
APP-00589,2024-04-03,samsung galaxy s23,1,849,24,34.38,434.69,FAIR,587,9234,SELF_EMPLOYED,2988,0.327,0.88,2,1,,1
APP-00421,2024-10-27,iPhone14,1,799,24,32.36,409.09,Fair,598,1254,student,465,0.397,0.39,0,1,Southwest,0
APP-01963,2024-01-15,Surface Pro,2,1599,36 months,43.17,523.96,fair,586,356,unemployed,116,0.447,0.71,0,,mid west,0
APP-01988,2024-02-12,Galaxy S23,1,849,12,68.77,543.36,average,624,7468,fulltime,192,0.035,0.08,5,0,west,1
APP-00290,2024-06-21,dell xps 13,,1199,36,32.37,314.31,fair,664,30,unemployed,2,1.146,0.56,3,0,Southeast,0
APP-00479,2024-09-27,Surface Pro,2,1599,24,79.15,,low,399,7387,fulltime,2756,0.384,0.67,,2,mid west,1
APP-00858,2024-03-28,iPhone13,2,599,24,29.65,245.35,POOR,487,634,Unemployed,221,0.395,0.71,,3,Midwest,1
APP-00372,2024-11-29,Samsung Galaxy S22,2,649,36,17.52,212.66,average,652,759,unemployed,16,0.044,,0,0,SOUTHEAST,1
APP-00901,2024-10-30,MAC Book Air,2,1299,36,28.58,425.66,GOOD,734,1942,Student,551,0.298,0.12,0,0,Southeast,0
APP-00129,2024-11-27,Samsung Galaxy S22,2,649,999,32.13,265.83,POOR,N/A,971,student,329,0.372,0.79,2,1,MIDWEST,1
APP-00005,2024-12-31,iPhone14,1,799,12,43.15,511.36,EXCELLENT,780,10962,full_time,4363,0.402,0.21,3,0,Unknown,0
